quest_id,body
45,"Опытного квестера очень сложно удивить, но ''Повелителям фокусов'' это удалось! Комната вполне может составить конкуренцию европейским квестам, атмосфера передана на ура! Загадочно, таинственно и очень антуражно. Каждое задание - словно отдельный фокус, от которого в голове только 'вау' и 'супер'. Спасибо создателям за эту комнату и за эмоции!"
45,"Наша первая комната, очень интересно. Были и совершенно неочевидные загадки и такие, что требуют просто внимания. Шикарно! Сценарий идеален, все друг с другом ""пляшет"". Спасибо огромное организаторам, получили массу удовольствия, обязательно будем ходить еще))"
45,получили огромное удовольствие! Было интересно и увлекательно! Рекомендуем всем так проводить время с семьей! Спасибо!
45,"Хорошая комната. Много интересных деталей. Для тех кто не любит пугающие спецэфекты, а ценит логические цепочки. Отлично для посещения с детьми."
45,Провели чудову і захоплюючу годину в кімнаті! Ледь вибралися (звичайно з підказками :-) ). Дуже сподобалося! Все на достойному рівні!!! Рекомендуємо! Дякуємо за чудовий вечір!!!! :-)
45,"Это просто бомба! 60 минут полных неожиданностей! Реально нереально-виртуальная реальность))) Этот квест сделал мой день (День рождения). Жаль нельзя описывать конкретные игровые моменты, но обсуждение продолжалось до конца светового дня =) P.S. Не дарите людям вещи, дарите впечатления!!! ;)"
45,"Провели незабываемое время, получили массу эмоций и впечатлений, зарядились позитивом и главное, желанием побеждать и искать выходы из, казалось бы, безвыходных ситуаций.... Мы были ВЗАПЕРТИ И МЫ ВЫШЛИ!!! Чувство достижения желаемого - реально крутое чувство! Все супер!!! Квест очень интересный, загадочный и полон неожиданностей и действительно фокусов! Спасибо огромнейшее организаторам! Рекомендуем :-)"
45,"Самый классный квест из всех, где мы были взаперти) спасибо тем, кто продумал эти головоломки до таких мелочей!"
45,"Ну очень, очень понравилось!!! Это наш первый квест. Пришли с мыслью ну спешить не будет, чтоб рано не выбраться, а не тут то было. Без подсказок вообще никак ))) Все ярко, красочно, получили массу удовольствия. Организаторам большое спасибо. Понравилась девушка которая нас встретила и помогала нам в игре. Рекомендую эту комнату. Столько положительных эмоций. По дороге домой еще долго обсуждали как классно все задумано."
45,"Безумно понравилось и взрослым, и деткам! Особо хочется отметить девушку-оператора - приятная, воспитанная,компетентная,позитивная! Спасибо Взаперти, за интригу, атмосферу и чудное настроение!!"
45,"Замечательная квест-комната! Чудесные декорации, захватывающие и интригующие задания! Прекрасная работа помощника, благодаря которому мы и вышли! Из всех предыдущих комнат - эта самая яркая, удивительная и запоминающаяся. Пойдите обязательно, не пожалеете!!!"
45,"После прохождения комнаты понимаешь, что фильм ""Иллюзионист"" нервно курит в сторонке :-) Классная комната с интересными загадками, все очень стильно и технологично. Вооружайтесь логикой и вперёд к разгадке тайн). Очень советую прийти и исследовать логово великого мага."
45,"Очень нравятся ваши квесты, с каждым прохождением комнаты, хочется еще больше и больше нового для себя открывать, отгадывать новые загадки, узнавать новые тайны...Повелитель фокусов пришелся по вкусу как и нам с подругой так и нашим младшим брату и сестре. Советую если идти куда-то с детьми, то сюда. Классное времяпровождение, не пожалеете!"
45,"Комната просто супер! очень понравилось) рекомендую опытным игрокам, так как есть над чем поломать голову."
45,"Полное погружение)) Поначалу всё кажется в рамках одной комнаты, начинаешь разгадывать, и сам не замечая как, проникаешься прекрасно переданной атмосферой)) Захватывающие, атмосферные, диковинные и отменно продуманные квесты-вот что реально создает ""Взаперти""!) Невозможно остаться равнодушным, не поддаться переполняющим эмоциям) ""Хорошо спланированное действие равносильно магии""-однозначно про эту комнату) Прекрасный квест со своими неожиданностями и действительно по волшебному необычными действиями)) Спасибо, работающему парню за его отзывчивость, улыбчивый настрой и поддержание прекрасной атмосферы!))"
45,"Проходили вчетвером, как всегда море впечатлений, антуражно, технологично. Загадки средние, но есть и весьма сложная, которая заставила активно подумать и пробовать решения для всех участников команды...а потом мы внезапно пришли к финалу, хотя я ожидал еще целую серию препятствий. Моя 4я комната и первая от ""Взаперти""."
45,"Просто замечательный квест! Все очень понравилось-от приветливых администраторов, которые нас встретили до загадок в комнате. Долго выбирали, куда повести детей в день рождения и не прогадали-комната яркая, приятная, нет старого инвентаря, загадки сложные! думали, просто побудем в комнате рядом с детьми, а не тут-то было, пришлось самим включиться в игру, еще и подсказки брать, сами бы точно не справились, вышли на последних секундах. Очень советую комнату!"
45,"Впервые участвовали всей семьей в квесте. Смело рекомендую как семейный квест, мы проверили :) Было интересно, увлекательно, занимательно. Удивительные трюки и подсказки. Неожиданные моменты. И самое главное, что мы справились!"
45,"Комната очень понравилась!!! Получили море эмоций. Тут уровень средний плюс, для тех кто хочет поработать головой)"
52,"Весьма классный, интересный квест. Работа найдется для каждого учасника. Очень приятный инструктор. Благодарю за приятный отдых."
52,"Вау! Супер комната! Прошли без подсказок, хотя невероятно сложно и запутано. Команду нужно не только из логиков брать с собой, а и визуализаторов, супервнимательных и любопытных))) Невероятная эйфория на выходе!"
52,"Всё о ООО очень понравилось! Все загадки одновременно и сложные, и логичнее, есть над чем поломать голову. Все механизмы работают чётко. Очень ещё понравилась работа администратора. Всём рекомендую))))"
52,"Отличный и продуманный Квест! Я бы оценил как сложный, для двоих загадок многовато, чуть чуть не вложились в 60 мин :)"
52,"Сегодня побывали в Антимузее и сразу хочется написать отзыв. Мы прошли уже много комнат и у нас слаженная играющая команда. Наши самыми любимыми комнатами были Матрица, Башня Мерлина и Машина Времени до этого момента! Комната Антимузей очень понравилась! Мы вышли из комнаты на последней минуте! Загадки вроде бы несложные и вроде бы ты понимаешь логически, где должен быть ответ, но разгадать его не так просто. Это усиливает интерес и желание найти правильное решение. Отдельное СПАСИБО ""хозяину"" комнаты, Павлу, за хороший сервис, доброжелательность и внимание к гостям. Комнату рекомендую, она непростая, среднего уровня сложности. До комнаты Антимузей рекомендовала бы пройти, например, комнату Машина Времени. Эта комната простая, легкая и очень позитивная! Играйте в квесты - получайте удовольствие!"
52,"Невероятное ощущение от промывки мозга, командной работы и профессионализма оператора Виктории! Адреналин зашкалил. Это была моя первая квест-комната в жизни. Полагаю, что теперь подсядем всей семьей!!! Рекомендую безапелляционно!"
52,"Прикольное развлечение! Всем рекомендую! Этот квест оказался для нас очень сложным, думали так и не выберемся :) В последние минуты опасности - все активизировались."
52,"Ну ОЧЕНЬ понравилось!!!!! Безумно интересно! 60 минут пролетает незаметно и в конце остаётся только одно желание: хочу ещё!!! Всем кто ещё думает идти или нет, совет один - КОНЕЧНО!!!!"
52,"Квест крутой! Мы не новички, но квест был совсем не из лёгких. Важна командная работа. Спасибо организаторам. 5+"
52,Комната очень понравилась :) отдельно спасибо ведущему за создание атмосферы при входе в комнату!
52,"Это было весьма увлекательно, комната интересная и загадки в ней не одинаковые, порой нужно подключать разные виды мышления и пытаться замечать разные детали. Пройдя более чем пол десятка комнат ""ВЗАПЕРТИ"" решил оставить первый отзыв. Максимум второй, но я не могу просто не отметить НАИЛУЧШУЮ работу инструктора. Начиная с самого начала, когда ты не понимаешь что происходит и ты попадаешь в мини-историю, всё благодаря великолепной работе сотрудницы в квест-комнате и её подход к участникам. Пожалуй, самый лучший и четкий инструктаж, более чего, не монотонный. Подсказки давались только по мере необходимости и не прямые. Очень приятно, тепло, душевно, но не без работы инструктора. Не получал столько удовольствия как от комнаты так и от ведения игроков. Спасибо большое!"
52,"У каждого своя шкала оценивания увиденного… Лично я во время игры ловила себя на постоянном «Вау!». Выходить не хотелось, правда. Побольше б нам таких необычных «галерей»! Искренне завидую тем, кто там окажется впервые и пройдет все задания."
52,"Была Взаперти впервые, очень круто! Комната сложная, но жутко интересная, получили массу позитивных эмоций! Всем сомневающимся рекомендую, даже не думайте :) спасибо оператору за работу, мы точно не в последний раз к вам :)"
52,"Задания на внимание, логику, находчивость и интуицию не дадут Вам заскучать. Вы не найдёте тут стандартных заезженных загадок. Без подсказок никуда. С каждым новым заданием мы открывали для себя новые интересные повороты сюжета и открывали себя с новых сторон. Было сложно, но интересно. Всем удачи!"
52,"Посетили квест ""Антимузей"" в команде с мамой и тётей. Сказать, что понравилось -ничего не сказать. Но было очень сложно. Загадок много, все разноплановые и нестандартные. Особая благодарность замечательному администратору) учёл наше настроение и пожелания, помог выбраться вовремя и получить максимум удовольствия от игры."
52,На данный момент любимая комната из всех когда-либо пройденных. Потрясающие впечатления были и вышли на последних минутах. Механизированная и ОООЧЕНЬ разнообразная.
52,Квест прикольный ми прошли за 59:59 было круто
52,"Комнату проходили еще на этапе тестирования. Технически сложная, логически интересная! Тут важно действовать командой, чтоб не потерять драгоценные минуты. Чего уж точно не найдете в Антимузее, так это банальных заезженных игровых элементов. Спасибо, очень удивили и порадовали!"
52,"Это была наша первая с подругой квест-комната, так что можно сказать, мы прошли боевое крещение. Такого мы не ожидали! Признаюсь, брали подсказки, так как сами себе не верили, что ТАКОЕ может быть. Антуражно, необычно и продумано до мелочей. Здорово!"
52,"На квесте ""Антимузей"" работали командой из 3-х человек. Основное впечатление - весьма сложно, но изумительно интересно. Очень понравилась работа администратора. С самой первой минуты и до финала. Сопровождение команды в соответствии с пожеланиями, своевременное, с чувством юмора. Задания нам показались сложными, но с помощью администратора мы справились!"
52,"Очень круто! Получили море эмоций, квэст очень понравился"
52,"Это что-то! выйдя из комнаты я почувствовала как мои извилины закрутились, потом выпрямились, потом снова сжались!вышли за 60 минут, но каждая минута в игре под напряжением, очень много увлекательных загадок в которые погружаешься с головой) это моя одна из любимых комнат теперь))"
52,"Прошли с друзьями уже с десяток квестов, но отзыв написать захотелось впервые! Начну со слов благодарности оператору - лучшая поддержка из всех, что были на разных квестах! По поводу комнаты, она не только очень интересная и увлекательная по смыслу, но еще и очень просторная и комфортная для нахождения всей команды. По моему мнению, лучшая комната из тех, где мы были! Спасибо за прекрасный вечер!"
52,Супер!!! Вышли на 47 минуте. Очень понравилось вступление.
52,"Впервые были в квест-комнате. Как для новичка, так хороший уровень задачек - сложный, но решаемый. Девчонки были самые активные, им понравилось больше всех. Порадовало ""вступление"". Определенно буду рекомендовать эту комнату своим друзьям."
52,Квест достаточно сложный - не прошли)
52,"Very cool room! One of the best I've been so far. An special mention to the instructor, who made our quest much more interesting and dynamic. I would recommend it to anyone who likes to be challenged!"
52,Непередаваемые емоции после прохождения квеста! Сложно и интересно! Всем советую:)
35,"Были в комнате ""Бюро находок"". Очень понравилось, интересные загадки, все было довольно логично. Впечатлило необычное использование повседневных вещей))). После посещения остались позитивные впечатления."
35,Это был наш первый квест! получил море эмоций и восторга при прохождении комнаты) все загадки очень логичные и необычные! на внимательность и еще раз внимательность))) для женской компании в самый раз! уже выбираем следующий квест взаперти!
35,"Атмосферная и милая комната. Для меня есть один главный критерий - это чтоб я хоть раз сказала "" Да ладно!"" (конечно, от восторга и радости), так вот - в этой комнате я сказала это как минимум раз пять. Я бы с удовольствием прошла эту комнату еще раз))"
35,"Обожаю квест-комнаты с нетривиальным сюжетом! Вломиться в бюро находок, оказаться посреди детективной истории, что может быть лучше? Повороты сюжета постоянно держат в тонусе, логики радуют мозг, хорошее настроение задерживается надолго! Спасибо ""взапертям"" за такие разные эмоции=)"
35,"Хорошая комната, теплая и веселая))) вышли за 50 минут))"
35,"Классная квест-комната, все загадки очень логичные, разгадывать одно удовольствие, время летит незаметно! Рекомендую как новичкам, так и с опытом :)"
35,"Очень понравилась эта квест комната!Много интересных загадок,а главное интереснейших разгадок! Всем советую,получили много положительных эмоций!"
35,"Можно ли удивить ""бывалого квестера"" кастамной квест-комнатой? “Взаперти” это удалось. Час загадок и кайфа от их разгадок... Для тех, кто хочет кайфовать с криком ""Как они это сделали?"" и удивляться от новых находок. Пешите ищо!"
35,Забавный квест!))))
35,"Спасибо за мега Эмоции! Мне понравилось, что дети сами догадались о некоторых вещах, о которых взрослые и не подозревали. Вы сделали наш день, спасибо. Данную комнату рекомендую всем кто любит неординарные задачки!"
35,Потрясающая комната! Столько интересных загадок и удивительных решений!!! Прошли с огромным удовольствием!;)
35,"С каждой новой комнатой “Взаперти” поднимает планку все выше и выше! И казалось бы, ну чего еще ожидать, предыдущие комнаты очень классные, но в этот раз ребята превзошли сами себя! Насыщенное, яркое, логичное и всепоглощающее бюро находок! Доставили море удовольствия и впечатлений ☺"
35,"Очень классный квест! Не легкий, но очень интересный и захватывающий. Рекомендуем!"
53,Очень атмосферно. Когда на следующий день ехал в метро так и хотелось что-нибудь раскрутить или разобрать.
53,"Бомба! Были на днях с другом в комнате ""Метро"". Откровенно говоря, до этого никогда в квестах не участвовали. Безумно понравилось абсолютно все, включая внимательного оператора, который нас вел. Спасибо большое Лине в первую очередь за квалифицированную помощь в выборе комнаты для неопытных игроков. Девушка была очень вежливой и внимательной к нашим прихотям. Благодаря таким операторам, игра становится еще более увлекательной)"
53,"Было здорово, задания неожиданно разнообразные и интересные. Реалистичность вагона метро зашкаливает)))"
53,Просто супер) визуализация хорошая) впечатлений море) загадки интересные) Персонал дружелюбный)
53,"«Прокатились в метро…», когда мы вошли, некоторое время меня не покидало ощущение того, что я реально еду в подземке. «Вагон» (язык не поворачивается назвать данный квест комнатой) захватывает с первой минуты и не дает расслабиться до «выхода на станции»."
53,Квест МЕТРО. Выбирали изначально дети. Для взрослых был первый опыт. Очень понравился антураж. Ну а задания стимулируют мозговую деятельность на 100%. Пойдем еще. Выбираем комнату.
53,"Надзвичайно цікаво! Нічого зайвого, треба напрягти логіку та бути уважними до дрібниць. Дуже сподобалося, наче побували у справжньому вагоні метрополітену. Це моя перша квест-кімната, дуже дякую, прийду ще!"
53,"Очень понравилось. Действительно ощущение подземки, звуки и спецэффекты +++ ! Задания не сложные, но подумать придется. Это мой второй поход в квест-комнаты ""Взаперти"". Обязательно пойду еще."
53,Очень классная комната! Интересные задания . И посмеялись и подумали. Решили посетить все комнаты
53,"Ярко. Много необычных решений. В частности, впечатлил звук и иллюзия движения поезда, в общем и целом - очень даже кул :)."
53,"Это был мой первый квест, было очень интересно. Получии массу положительных эмоций. Обязательно теперь, посетим все ваши квест комнаты."
53,"ДоброгоЗдравия! От всей Души Благодарю команду ""Взаперти"" за подаренные эмоции и массу впечатлений! Друзья, это было действительно интересно и по-истине увлекательно! Особая благодарность Девушке, которая нас встретила и ""вела"" на протяжении всего времени. Очень Приятно когда осощнаешь, что Человек (с Большой буквы) на своем месте и при этом Дарит Радость, понимание и позитив!!! Всем рекомендую и советую!!!"
53,"Метро"" стало нашим 13 квестом и одним из самых любимых! Задания очень логичны, последовательны и интересны. Изначально переоценили свои силы, поэтому выходили уже на последних минутах. Отдельное спасибо за невероятно реалистичный антураж и звуковое сопровождение. До самого выхода вас не покинет ощущение реальной поездки в метро!"
53,Очень интересный квест! Требует вниматльности и хорошо развитой логики. Прошли на последних секундах:) После него по-другому смотришь на поездки в метро:)
53,"Невероятная комната. Антураж на высшем уровне. Вы просто заходите в вагон, он начинается двигаться и уже через пару минут вам кажется, что это реально. Загадки на 5+. Тут нет уже надоевших замков. Рекомендую для тех, кто любит высоко-технологичные комнаты с полным погружением в атмосферу игры."
53,"Интересная комната! Очень реалистичная: когда заходишь - сразу хочется за поручень ухватится, пока поезд не тронулся! А главное, что сюжет не дает расслабиться, необходимо же быстрее спастись!"
51,Это было очень круто и весело!)) Незабываемые эмоции!)) Взрослые и дети в восторге!!! Рекомендуем))
51,Тюряга
51,"Это был наш первый квест и мы просто в восторге! Антураж был такой, что казалось вот-вот прийдет охрана и схватит нас. Настолько все реалистично) Интрига выйдем или нет держала нас в напряжении до конца! Интересный квест, однозначно стоит посетить."
51,Это лучший квест из тех что я проходил советую его +++. Думаю некоторым будет сложноват
51,"Великолепно! Нам понравилось все - дизайн, задания, атмосфера. Первое впечатление, когда за тобой закрывается дверь - и что можно сделать в пустой комнате с голыми стенами? Но, оказалось, что очень даже можно"
51,"Атмосферный и непростой квест, нетривиальные решения, одна из лучших комнат Взаперти"
51,"Изи :) это была самая быстрая комната для нашей команды. Интересно, но маловато. Хотя комната оборудована хорошо, но нам не хватило"
51,"Это было отлично! Комната очень интересная и сделана очень качественно! Не очень сложная, но определенно стоит каждой потраченной минуты! Квест линейный, вдвоем проходить оптимально, а вот для четверых, как по мне, тут мало заданий. В целом, очень хорошо! Рекомендую!"
51,"Одна из самых атмосферных комнат, в которых я был. Моментально погружает вас с головой в сюжет и, сами того не замечая, вы играете отведенную вам по задумке роль. Все сделано с душой и очень качественно. Антураж на высочайшем уровне. От начала и до самого конца сохраняется приятная интрига!"
51,"Спасибо создателям за такой увлекательный квест! Получили море эмоций, в процессе игры было трудно сдерживать восторг! Прекрасная сюжетная линия, интересные головоломки, потрясающий антураж. Рекомендую комнату как обязательную к посещению!"
51,"Были с друзьями, всем нам очень понравился !! Остались более чем довольны . Это лучший из моих 3х квестов, которые я посещала,- рекомендую."
51,"Просто ""вау"") Люблю такий активний відпочинок! Не вперше ""Взаперти"" і кожен квест оригінальний, атмосферний. Цей дійсно вразив, так логічно, так динамічно!"
51,"Отличный квест, рекомендую очень и очень."
51,"Супер! Цікаві та нестандартні завдання, дуже вражаюче, особливо фінал)))"
51,"Одна из самых интересных комнат, прошли уже комнат 8-9, но от этой самые яркие воспоминания! Очень советую всем"
51,Очень здорово. Когда вышли захотелось обратно) так всё правдоподобно и погрузительно)
51,"Ааа, просто в захваті від кімнати! Були вже в багатьох квест-кімнатах, проте ця нам ну дуже-дуже сподобалась! Проходили вдвох, впорались! Дякуємо за такі яскраві враження, все логічно, атмосферно і яскраво (не дивлячись на те, що іе тюрьма:))"
51,"Все продуманно от А до Я! Это была наша первая комната от «ВЗАПЕРТИ», прошли без подсказок за 26 минут, жаль не смогли обойти рекорд в 21 минуту. Комнатой остались очень довольны! Хорошие задания/загадки, которые полностью соответствуют основной истории. Что приятно все задания связаны между собой и логичны, благодаря чему квест очень цельный и органичный. Сама по себе комната очень антуражная, проработаны даже мелкие детали, вся механическая начинка работает на ура! Будет очень интересна для парней, но и девушкам скучно не будет. Рекомендую всем любителям нетривиальных загадок и командам у которых уже есть за плечами пара-тройка комнат."
51,"Был в первый раз, получил массу удовольствия. Интересные квесты, и отличная компания !"
51,было очень круто! спасибо.
39,"Для меня это была первая комната от ""Взаперти"". Комната Лифт - не просто комната, а самый настоящий лифт. И нашей задачей было выбраться из него, довольно таки реальная жизненная ситуация :) Главное не страдать клаустрофобией ;) Другие комнаты еще впереди."
39,Great experience. Nice activity for a cold winter day in Kyiv. The challenge can also be done by non Ukranian/Russian speaking people.
39,"Мини квест-комната ""Лифт"" позволила ощутить новые захватывающие впечатления. Меньше времени для игры позволяет ярче прочувствовать ценность каждой секунды"
39,"Квест-комната от ""Взаперти"" нового формата потрясающая!!! За 45 минут можно получить много впечатлений, мы справились раньше, но от этого еще в большем восторге!!! Ждем с нетерпение появления большего количества мини-квестов, это замечательная вещь!"
39,"Никогда бы не подумали, что в лифте можно так весело провести время"
39,"На прошлой неделе были в этой комнате. Хотя я бы не сказала, что это комната, выглядит как самый настоящий лифт! Нам даже казалось, что мы едем) Некоторые задания дались нелегко, пришлось просить подсказки (за что отдельное спасибо девочкам, мы бы не справились без них). Спасибо Взаперти за то, что мы научились замечать цифры среди цифр))))"
39,"Очень понравился квест ""Лифт"" !Интересные и вполне логические загадки. Когда заходишь в комнату, ощущение как в настоящем лифте. Начинаешь думать, как действовать, когда лифт застрял.Главное командная работа и немного терпения."
39,"Безумно понравилось))) Все реквизиты как говориться ""выстрелили"". Теперь по-другому смотришь на панд, ой на лифты.... П.С. делай как Панда) Отдельное спасибо приветливой девушке, которая нас встретила)"
39,"Нам очень понравилось, только показалось что не очень много загадок, хотя с другой стороны и времени дается меньше. Рекомендую если хотите не сложную и интересную головоломку!"
39,"Хотелось бы сказать большое спасибо девушкам из квеста Лифт. Отправила на квест сестру в качестве подарка ко дню рождения,в поддержку - маму ( 1965 года), а они заблудились еще по дороге туда. Оператор помогли им найти дорогу, дали все 45 минут несмотря на опоздание. Отличное отношение к клиентам. Сам квест им понравился, все логично, в меру сложно. Всем рекомендуем и в следующий раз мы с мужем тоже обязательно пойдем в Лифт, сестра уже подбирает новые квесты Взаперти!!!"
39,"Комната несложная, но и формат такой. Вдвоем самое то."
39,"Новая комната ""Лифт"" - очень интересное решение в плане любопытности квеста и возможности поиграть и подумать над всеми загадками одному:) Думаю, многим будет интересно поиграть!"
39,"Пройшли дуже швидко) завдання досить прості, логічні, проте цікаві. Після довгих і складний квестів справляєшся легко)))"
39,"Ліфт - маленька, але захоплююча кімната. Загадки логічні, і начебто все просто і зрозуміло, але... є свої ""але"";) Підходить новачкам. Будьте уважними!"
33,"Были в прошлом году. Пока, единственная комната, которую не прошли(((. Не ожидали перемещений во времени))"
33,"Это была наша первая комната и она безумно понравилась! Интересно, смешно, увлекательно) Администратор, очень приятная девушка, давала подсказки) Ходили с друзьями на день рождения, заказали две комнаты. Все были в восторге) Будем ходить и в другие комнаты!)"
33,"Перший раз проходили квест, дуже задоволені) Гарний персонал, цікавий сценарій, місцями важко було) хочемо пройти всі кімнати квестів Замкнені))"
33,"Круто, многогранно, динамично! Понравилось все: задачи, интерьер, история, воплощение. Однозначно рекомендую к посещению!"
33,"Браво фантазии авторов! Этот квест действительно сумеет удивить! Вы растворяетесь в событиях, которые с вами происходят, и это невероятно увлекает!"
33,"Были в квест-комнате первый раз и не пожалели! Рекомендую всем, очень интересно, все продумано, логично, в меру сложно, для новичков самое оно!!"
33,"Комната не самая сложная, в команде почти все были новички, но всё равно справились. Остались при этом в восторге, спец.эффекты, загадки и антураж на высоте."
33,"Оооочень крутой, креативный и интересный квест. Пролетело время как 5 минут, а вышли мы на 59 минуте :) спасибо всей команде за такую задумку."
